inst.id,n.runs,budget.time,best.f.min,best.f.mean,best.f.med,best.f.mode,best.f.max,best.f.sd,last.improvement.time.min,last.improvement.time.mean,last.improvement.time.med,last.improvement.time.mode,last.improvement.time.max,last.improvement.time.sd,total.time.min,total.time.mean,total.time.med,total.time.mode,total.time.max,total.time.sd,reach.best.f.min.runs,reach.best.f.min.time.min,reach.best.f.min.time.mean,reach.best.f.min.time.med,reach.best.f.min.time.mode,reach.best.f.min.time.max,reach.best.f.min.time.sd
ta26,30,1881000,1651,1651.9,1652,1652,1652,0.305128576629365,126000,1337633.33333333,1373000,1390000,1881000,283598.244648686,1881000,1881000,1881000,1881000,1881000,0,3,126000,126000,1365000,1365000,1371000,717075.309852459
ta26,30,NA,1651,1651.9,1652,1652,1652,0.305128576629365,1881000,2386866.66666667,2374000,2367000,2648000,153695.115425791,1881000,2386866.66666667,2374000,2367000,2648000,153695.115425791,3,2475000,2475000,2483000,2483000,2648000,97654.1516441228
ta27,30,180000,1686,1692.66666666667,1692.5,1691,1697,2.53708131702462,6000,84433.3333333333,87000,6000,179000,54620.1196562619,180000,180000,180000,180000,180000,0,1,37000,37000,37000,37000,37000,0
ta27,30,300000,1686,1691.76666666667,1692,1691.5,1695,1.97716853158724,6000,126766.666666667,131000,131000,287000,75961.2802153441,300000,3e+05,300000,300000,300000,0,1,37000,37000,37000,37000,37000,0
ta27,30,1800000,1686,1687.63333333333,1689,1689,1689,1.4967397519467,22000,1163100,1405000,1405000,1736000,562353.879871826,1800000,1800000,1800000,1800000,1800000,0,13,37000,37000,1422000,1422000,1736000,502967.463391788
ta27,30,1892000,1686,1687.63333333333,1689,1689,1689,1.4967397519467,22000,1224300,1420500,1420500,1892000,537050.575541685,1892000,1892000,1892000,1892000,1892000,0,13,37000,37000,1422000,1422000,1736000,502967.463391788
ta27,30,NA,1686,1687.63333333333,1689,1689,1689,1.4967397519467,1892000,2386200,2436000,2438000,2532000,134270.80202286,1892000,2386200,2436000,2438000,2532000,134270.80202286,13,2309000,2309000,2413000,2477000,2477000,56806.9154331199
ta28,30,180000,1615,1619.93333333333,1620,1622,1622,2.04995093857749,6000,58100,52500,10000,170000,50494.3492912309,180000,180000,180000,180000,180000,0,1,75000,75000,75000,75000,75000,0
ta28,30,300000,1615,1618.76666666667,1619,1617,1622,1.94197434787798,6000,140166.666666667,127500,10000,295000,107185.975450771,300000,3e+05,300000,300000,300000,0,2,75000,75000,162000,162000,249000,123036.579926459
ta28,30,1800000,1603,1615.53333333333,1615.5,1615,1617,2.55603860169078,21000,1096766.66666667,1214500,1214500,1630000,492380.192557528,1800000,1800000,1800000,1800000,1800000,0,1,1514000,1514000,1514000,1514000,1514000,0
ta28,30,1863000,1603,1615.53333333333,1615.5,1615,1617,2.55603860169078,21000,1121466.66666667,1256500,1256500,1863000,511889.113351531,1863000,1863000,1863000,1863000,1863000,0,1,1514000,1514000,1514000,1514000,1514000,0
ta28,30,NA,1603,1615.16666666667,1615,1615,1617,2.79264222103596,1863000,2352533.33333333,2375000,2296000,2920000,167850.453418046,1863000,2352533.33333333,2375000,2296000,2920000,167850.453418046,1,2920000,2920000,2920000,2920000,2920000,0
ta29,30,180000,1627,1631.13333333333,1631.5,1633,1635,2.23966335729792,6000,86366.6666666667,106000,140000,174000,58605.9213986821,180000,180000,180000,180000,180000,0,1,141000,141000,141000,141000,141000,0
ta29,30,300000,1627,1629.93333333333,1629,1629,1634,1.818171368831,6000,185333.333333333,192000,257000,297000,93709.1366882151,300000,3e+05,300000,300000,300000,0,1,141000,141000,141000,141000,141000,0
ta29,30,1800000,1625,1628.1,1628,1628,1629,0.803011572897238,21000,802700,969500,969500,1540000,520158.407569768,1800000,1800000,1800000,1800000,1800000,0,1,1276000,1276000,1276000,1276000,1276000,0
ta29,30,1850000,1625,1628.1,1628,1628,1629,0.803011572897238,21000,826966.666666667,969500,969500,1850000,551599.460086589,1850000,1850000,1850000,1850000,1850000,0,1,1276000,1276000,1276000,1276000,1276000,0
ta29,30,NA,1625,1627.9,1628,1628,1629,0.959525744924238,1850000,2248533.33333333,2268000,2268000,2578000,183897.785202266,1850000,2248533.33333333,2268000,2268000,2578000,183897.785202266,2,2526000,2526000,2552000,2552000,2578000,36769.5526217005
ta30,30,180000,1588,1600.3,1601,1601,1609,4.96990945591567,6000,91966.6666666667,92000,68000,174000,47832.6705068418,180000,180000,180000,180000,180000,0,2,113000,113000,142000,142000,171000,41012.1933088198
ta30,30,300000,1587,1598.16666666667,1599,1599,1605,4.80002394630042,6000,139533.333333333,156500,156500,266000,73078.9527383455,300000,3e+05,300000,300000,300000,0,1,206000,206000,206000,206000,206000,0
ta30,30,1800000,1584,1586.06666666667,1584,1584,1596,3.72256245943138,705000,1370966.66666667,1351000,1351000,1723000,196503.835767306,1800000,1800000,1800000,1800000,1800000,0,21,1171000,1171000,1335000,1335000,1594000,103766.863230811
ta30,30,2332000,1584,1586.06666666667,1584,1584,1596,3.72256245943138,705000,1392466.66666667,1351000,1351000,2332000,257952.111745616,2332000,2332000,2332000,2332000,2332000,0,21,1171000,1171000,1335000,1335000,1594000,103766.863230811
ta30,30,NA,1584,1585.93333333333,1584,1584,1592,3.41329382161039,2332000,2587966.66666667,2578000,2578000,2748000,120882.525856599,2332000,2587966.66666667,2578000,2578000,2748000,120882.525856599,21,2531000,2531000,2675000,2578000,2748000,78152.354258784
ta31,30,180000,1764,1764.13333333333,1764,1764,1766,0.434172485455305,6000,50000,36500,20000,156000,38114.1660694867,180000,180000,180000,180000,180000,0,27,6000,6000,42000,20000,156000,38980.600040112
ta31,30,300000,1764,1764,1764,1764,1764,0,6000,66500,44000,20000,213000,59059.730139393,300000,3e+05,300000,300000,300000,0,30,6000,6000,44000,20000,213000,59059.730139393
ta31,30,1800000,1764,1764,1764,1764,1764,0,6000,66500,44000,20000,213000,59059.730139393,1800000,1800000,1800000,1800000,1800000,0,30,6000,6000,44000,20000,213000,59059.730139393
ta31,30,2865000,1764,1764,1764,1764,1764,0,6000,159366.666666667,44000,20000,2865000,514408.698600055,2865000,2865000,2865000,2865000,2865000,0,30,6000,6000,44000,20000,2865000,514408.698600055
ta31,30,NA,1764,1764,1764,1764,1764,0,2865000,3266466.66666667,3377000,2997000,3540000,215597.283159476,2865000,3266466.66666667,3377000,2997000,3540000,215597.283159476,30,2865000,2865000,3377000,2997000,3540000,215597.283159476
ta32,30,180000,1812,1817.8,1817,1816,1826,3.31558493305116,8000,90266.6666666667,77000,103500,177000,51907.6988066539,180000,180000,180000,180000,180000,0,1,177000,177000,177000,177000,177000,0
ta32,30,300000,1811,1815.6,1816,1816,1819,2.0943273136145,25000,163666.666666667,161000,161000,298000,92254.6450875504,300000,3e+05,300000,300000,300000,0,1,246000,246000,246000,246000,246000,0
ta32,30,1800000,1803,1808.26666666667,1809.5,1811,1813,3.44346791249284,246000,1333866.66666667,1534000,1534000,1795000,504702.557219961,1800000,1800000,1800000,1800000,1800000,0,4,1503000,1503000,1639500,1639500,1741000,108383.193654121
ta32,30,2714000,1802,1808.1,1809.5,1811,1813,3.62320109942804,246000,1370900,1534000,1534000,2714000,562574.338382846,2714000,2714000,2714000,2714000,2714000,0,1,2714000,2714000,2714000,2714000,2714000,0
ta32,30,NA,1792,1801.33333333333,1802,1802,1807,2.88077256559983,2714000,3010200,2847000,2847000,3390000,238023.817991046,2714000,3010200,2847000,2847000,3390000,238023.817991046,1,3390000,3390000,3390000,3390000,3390000,0
ta33,30,180000,1804,1809.46666666667,1810,1811,1814,2.40306317929391,29000,99566.6666666667,90500,88000,177000,44838.9326931125,180000,180000,180000,180000,180000,0,1,174000,174000,174000,174000,174000,0
ta33,30,300000,1804,1808.6,1808,1807,1813,2.17509413193053,29000,133733.333333333,140000,93000,250000,67527.2273737165,300000,3e+05,300000,300000,300000,0,1,174000,174000,174000,174000,174000,0
ta33,30,1800000,1791,1802.96666666667,1804.5,1806,1807,4.10620500465209,396000,1415900,1596500,1596500,1794000,411493.105485461,1800000,1800000,1800000,1800000,1800000,0,2,1658000,1658000,1715000,1715000,1772000,80610.1730552664
ta33,30,2626000,1791,1802.93333333333,1804.5,1806,1807,4.13507564316696,396000,1443633.33333333,1596500,1596500,2626000,462704.90211017,2626000,2626000,2626000,2626000,2626000,0,2,1658000,1658000,1715000,1715000,1772000,80610.1730552664
ta33,30,NA,1791,1795.23333333333,1795,1799,1800,3.24497843713502,2626000,3053133.33333333,3148000,3175500,3260000,200566.737252103,2626000,3053133.33333333,3148000,3175500,3260000,200566.737252103,8,2629000,2629000,3059500,3059500,3260000,264692.139232408
ta34,30,180000,1832,1832.06666666667,1832,1832,1833,0.253708131702462,8000,76266.6666666667,75500,75500,156000,44774.4795948373,180000,180000,180000,180000,180000,0,28,8000,8000,75500,75500,156000,44827.1813800086
ta34,30,300000,1831,1831.96666666667,1832,1832,1832,0.182574185835055,8000,91666.6666666667,81000,81000,226000,58697.5493428011,300000,3e+05,300000,300000,300000,0,1,186000,186000,186000,186000,186000,0
ta34,30,1800000,1831,1831.73333333333,1832,1832,1832,0.449776445108804,8000,350166.666666667,120500,120500,1740000,536504.528587972,1800000,1800000,1800000,1800000,1800000,0,8,186000,186000,1207000,1207000,1740000,634869.713855866
ta34,30,2482000,1831,1831.7,1832,1832,1832,0.466091599699399,8000,428200,120500,120500,2482000,660865.754013314,2482000,2482000,2482000,2482000,2482000,0,9,186000,186000,1353000,1353000,2482000,760435.748619026
ta34,30,NA,1829,1830.76666666667,1831,1831,1832,0.897634182970313,2482000,2821866.66666667,2890000,2890000,3080000,197368.678878638,2482000,2821866.66666667,2890000,2890000,3080000,197368.678878638,5,2624000,2624000,2996000,2996000,3055000,174242.072990423
ta35,30,180000,2007,2007,2007,2007,2007,0,6000,6000,6000,6000,6000,0,180000,180000,180000,180000,180000,0,30,6000,6000,6000,6000,6000,0
ta35,30,300000,2007,2007,2007,2007,2007,0,6000,6000,6000,6000,6000,0,300000,3e+05,300000,300000,300000,0,30,6000,6000,6000,6000,6000,0
ta35,30,1800000,2007,2007,2007,2007,2007,0,6000,6000,6000,6000,6000,0,1800000,1800000,1800000,1800000,1800000,0,30,6000,6000,6000,6000,6000,0
ta35,30,2170000,2007,2007,2007,2007,2007,0,6000,78133.3333333333,6000,6000,2170000,395090.53814706,2170000,2170000,2170000,2170000,2170000,0,30,6000,6000,6000,6000,2170000,395090.53814706
ta35,30,NA,2007,2007,2007,2007,2007,0,2170000,2376933.33333333,2232500,2378000,2732000,189583.924339107,2170000,2376933.33333333,2232500,2378000,2732000,189583.924339107,30,2170000,2170000,2232500,2378000,2732000,189583.924339107
ta36,30,180000,1819,1820.6,1819.5,1819,1825,1.92264186060169,14000,85133.3333333333,78000,78000,179000,50884.4081080418,180000,180000,180000,180000,180000,0,15,15000,15000,84000,179000,179000,52543.1342078197
ta36,30,300000,1819,1819.93333333333,1819,1819,1823,1.55215830452272,15000,116766.666666667,86000,97000,297000,81443.7327803398,300000,3e+05,300000,300000,300000,0,20,15000,15000,114500,179000,269000,76506.8108423241
ta36,30,1800000,1819,1819,1819,1819,1819,0,15000,316233.333333333,186000,179000,1487000,333342.909632557,1800000,1800000,1800000,1800000,1800000,0,30,15000,15000,186000,179000,1487000,333342.909632557
ta36,30,2724000,1819,1819,1819,1819,1819,0,15000,401833.333333333,196000,179000,2724000,550054.924112338,2724000,2724000,2724000,2724000,2724000,0,30,15000,15000,196000,179000,2724000,550054.924112338
ta36,30,NA,1819,1819,1819,1819,1819,0,2724000,3178566.66666667,3210500,3190000,3333000,192960.364580011,2724000,3178566.66666667,3210500,3190000,3333000,192960.364580011,30,2724000,2724000,3210500,3190000,3333000,192960.364580011
ta37,30,180000,1785,1788.46666666667,1788,1788,1793,2.0126039631889,6000,112533.333333333,119500,133500,177000,46507.4953790976,180000,180000,180000,180000,180000,0,1,90000,90000,90000,90000,90000,0
ta37,30,300000,1785,1788.06666666667,1788,1788,1792,1.61743375568305,23000,139433.333333333,139500,177000,288000,62720.8832479446,300000,3e+05,300000,300000,300000,0,1,90000,90000,90000,90000,90000,0
ta37,30,1800000,1783,1784.7,1784,1784,1788,1.31699763045371,188000,1100000,1175000,1175000,1793000,542113.933819616,1800000,1800000,1800000,1800000,1800000,0,1,1188000,1188000,1188000,1188000,1188000,0
ta37,30,2613000,1783,1784.7,1784,1784,1788,1.31699763045371,188000,1135866.66666667,1175000,1175000,2613000,604076.538501386,2613000,2613000,2613000,2613000,2613000,0,1,1188000,1188000,1188000,1188000,1188000,0
ta37,30,NA,1777,1780.36666666667,1779,1779,1784,2.09240553419748,2613000,2889466.66666667,2765500,2765000,3243000,217246.361555713,2613000,2889466.66666667,2765500,2765000,3243000,217246.361555713,1,3077000,3077000,3077000,3077000,3077000,0
ta38,30,180000,1674,1679.9,1679,1678.5,1687,3.32545044913545,14000,90433.3333333333,96500,45000,171000,45868.3899368868,180000,180000,180000,180000,180000,0,1,65000,65000,65000,65000,65000,0
ta38,30,300000,1674,1678.66666666667,1679,1679,1685,2.74594790283018,38000,144966.666666667,132000,110000,267000,70879.929231173,300000,3e+05,300000,300000,300000,0,1,65000,65000,65000,65000,65000,0
ta38,30,1800000,1673,1674.63333333333,1675,1673,1677,1.29942516026374,65000,1111766.66666667,1312500,1312500,1739000,549272.414251318,1800000,1800000,1800000,1800000,1800000,0,8,446000,446000,1046500,1046500,1739000,544134.371534931
ta38,30,2651000,1673,1674.63333333333,1675,1673,1677,1.29942516026374,65000,1143866.66666667,1312500,1312500,2651000,609001.089027583,2651000,2651000,2651000,2651000,2651000,0,8,446000,446000,1046500,1046500,2651000,753892.07971509
ta38,30,NA,1673,1673.1,1673,1673,1676,0.547722557505166,2651000,3050700,3066500,3060000,3212000,170962.216031335,2651000,3050700,3066500,3060000,3212000,170962.216031335,29,2651000,2651000,3068000,3060000,3212000,173968.402091036
ta39,30,180000,1795,1799.2,1797.5,1795,1806,4.6490636802961,6000,67400,41000,66000,172000,52467.7897906634,180000,180000,180000,180000,180000,0,11,17000,17000,97000,97000,172000,54162.7178047779
